,acc_rating,amen_1,amen_10,amen_11,amen_12,amen_13,amen_14,amen_15,amen_16,amen_17,amen_18,amen_19,amen_2,amen_20,amen_21,amen_22,amen_23,amen_24,amen_25,amen_26,amen_27,amen_28,amen_29,amen_3,amen_30,amen_31,amen_32,amen_33,amen_34,amen_35,amen_36,amen_37,amen_38,amen_39,amen_4,amen_40,amen_41,amen_42,amen_43,amen_44,amen_45,amen_46,amen_47,amen_48,amen_49,amen_5,amen_50,amen_6,amen_7,amen_8,amen_9,bed_air,bed_couch,bed_futon,bed_real,bed_sofa,cancel_policy,checkin_rating,cleanliness_rating,communication_rating,dist_ferry,entire_home,guest_sat,host_other_rev_count,hosting_id,instant_book,is_apt,is_house,is_other,is_superhost,is_tent,is_townhouse,is_villa,lat,loc_rating,lon,num_bathrooms,num_bedrooms,num_beds,person_cap,pic_count,price,private_room,prop_type,review_count,review_score,saved_to_wishlist_count,shared_room,value_rating
12551557,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4,10,7,10,0.10828710754631889,False,80,28,12551557,False,False,True,False,False,False,False,False,37.70846560995886,7,-122.45770164095075,1,1,1,2,6,49,True,House,10,80,122,False,8
16125356,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,3,10,9,10,0.13780688887378828,False,100,3,16125356,False,True,False,False,False,False,False,False,37.815869560538935,9,-122.25712753530456,1,1,1,1,16,35,True,Apartment,3,100,22,False,10
15706101,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,4,10,10,10,0.16483506567033324,False,100,0,15706101,False,False,True,False,False,False,False,False,37.81154023078087,10,-122.22937425473518,1,1,1,2,9,38,True,House,4,100,41,False,10
15801360,10,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,3,10,10,10,0.1979293252381795,False,100,22,15801360,False,False,True,False,False,False,False,False,37.78722630901281,10,-122.19568786000403,1,1,1,1,3,32,True,House,11,100,33,False,10
2601171,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,5,10,10,10,0.1054405113765185,False,97,291,2601171,True,False,True,False,True,False,False,False,37.807287063748134,9,-122.28864562684969,1,1,1,2,7,39,True,House,276,97,1146,False,10
16245771,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,5,10,10,10,0.12784487583298176,False,97,12,16245771,True,False,True,False,False,False,False,False,37.688636049399506,10,-122.46342546067604,2,1,1,2,6,38,True,House,6,97,67,False,10
9198763,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,10,10,10,0.12750300995948197,False,98,92,9198763,False,False,True,False,False,False,False,False,37.84114852551706,9,-122.27434053621846,1.5,1,1,1,1,34,True,House,9,98,62,False,10
14507316,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,4,9,8,10,0.12174768023344115,False,72,188,14507316,False,True,False,False,False,False,False,False,37.81559286276208,6,-122.27334028134119,1,1,1,4,2,30,True,Apartment,5,72,15,False,8
10746296,9,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,5,9,8,8,0.11536067925661525,False,82,167,10746296,True,False,True,False,False,False,False,False,37.82247452329365,8,-122.28124683442968,1,1,1,2,5,40,True,House,25,82,203,False,9
13319551,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,3,10,9,10,0.13754558797870314,False,97,9,13319551,False,False,True,False,False,False,False,False,37.842100506920865,9,-122.2639838721648,0.5,1,1,2,14,40,True,House,7,97,46,False,10
16846956,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,3,,,,0.11826119223147195,False,,0,16846956,True,True,False,False,False,False,False,False,37.846191419127365,,-122.28653462883133,1,1,1,3,14,35,True,Apartment,0,,3,False,
13566467,9,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,5,9,9,9,0.10174419274330877,False,90,153,13566467,False,False,True,False,False,False,False,False,37.811472779046106,8,-122.29293693404523,1,1,1,1,21,33,True,House,23,90,120,False,9
13512916,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,4,10,10,10,0.1496920956907236,False,96,0,13512916,False,False,True,False,True,False,False,False,37.7947590146989,9,-122.24374939768347,1.5,1,1,1,6,40,True,House,34,96,78,False,10
14078631,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,4,10,10,10,0.126316228403355,False,98,0,14078631,False,True,False,False,False,False,False,False,37.81953385934766,9,-122.2694065027934,1,1,1,1,9,38,True,Apartment,9,98,32,False,10
14770931,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,3,,,,0.12466946379548315,False,,12,14770931,True,False,False,False,False,True,False,False,37.82219383700124,,-122.27163396798528,1.5,1,1,1,37,35,True,Tent,0,,17,False,
15110752,10,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,3,10,10,10,0.12799626460159222,False,100,8,15110752,False,False,True,False,True,False,False,False,37.831371678614964,9,-122.27053629161144,1,1,1,1,8,35,True,House,7,100,8,False,10
12813448,9,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,3,9,9,10,0.21819568741717846,False,92,119,12813448,True,False,True,False,False,False,False,False,37.73404563875773,9,-122.18411249286368,1,1,1,2,10,30,True,House,57,92,197,False,9
11419858,10,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,4,10,9,10,0.12201881274442497,False,95,0,11419858,False,False,True,False,False,False,False,False,37.844661601900526,9,-122.2817080455281,1,1,1,2,5,40,True,House,39,95,98,False,10
9729022,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,5,9,8,9,0.20054548160132254,False,83,6,9729022,False,False,True,False,False,False,False,False,37.783125541451184,8,-122.1932833013039,1,1,1,1,5,29,True,House,23,83,271,False,9
12992443,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5,10,10,10,0.14661952636566494,False,87,58,12992443,True,False,True,False,False,False,False,False,37.68493668332542,9,-122.4895942120933,1,1,1,1,11,38,True,House,17,87,64,False,8
9806664,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,3,,,,0.16783392818788376,False,,0,9806664,False,False,True,False,False,False,False,False,37.783446031293856,,-122.22604739661409,1,1,1,1,13,22,True,House,0,,34,False,
6292247,10,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,10,9,10,0.14368395612970797,False,100,0,6292247,True,False,True,False,False,False,False,False,37.78924982981072,10,-122.24989645595531,3,1,1,2,3,40,True,House,3,100,14,False,10
7888049,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,4,9,9,9,0.12172377003356331,False,88,156,7888049,False,False,True,False,False,False,False,False,37.81506936223324,7,-122.27327862721813,1,1,2,2,13,32,True,House,37,88,81,False,8
16259813,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,4,,,,0.14291683159748536,False,,2,16259813,False,False,True,False,False,False,False,False,37.79321955104782,,-122.25054237937167,1,1,1,1,9,50,True,House,0,,2,False,
16029644,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,5,10,9,9,0.19496278157489094,False,100,123,16029644,False,False,True,False,False,False,False,False,37.77044991141145,8,-122.20010819073688,1,1,1,2,13,33,True,House,2,100,11,False,9
14110760,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False,3,2,10,6,0.1296852638532019,False,80,1,14110760,False,False,True,False,False,False,False,False,37.83162698632806,8,-122.2688517589632,2,1,1,1,8,40,True,House,1,80,15,False,10
14471459,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,5,8,8,8,0.11414581855651745,False,76,38,14471459,True,False,True,False,False,False,False,False,37.80697311694863,8,-122.27985888405011,3,1,2,2,9,39,True,House,6,76,61,False,8
11259505,8,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,5,9,8,8,0.11731739707050218,False,78,181,11259505,True,False,False,False,False,False,True,False,37.822551220779204,7,-122.27925387583286,1,1,1,2,4,50,True,Townhouse,12,78,97,False,8
10771661,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4,10,9,10,0.26520355278201496,False,100,0,10771661,False,False,True,False,False,False,False,False,37.770361620728096,9,-122.12944129712082,1,1,1,2,6,40,True,House,2,100,12,False,9
15453972,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,3,10,10,10,0.13856097458308667,False,100,0,15453972,False,True,False,False,False,False,False,False,37.828207988651165,10,-122.25876397561902,1,1,1,2,9,39,True,Apartment,1,100,8,False,10
15466861,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,4,10,10,10,0.15125042913860262,False,100,114,15466861,False,False,True,False,True,False,False,False,37.79072458267316,10,-122.24226791208203,1,1,1,1,13,33,True,House,3,100,9,False,10
155999,10,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5,10,10,10,0.15636297806823257,False,94,48,155999,False,False,True,False,False,False,False,False,37.79579802889408,8,-122.23707611989333,1,1,1,1,6,35,True,House,7,94,52,False,9
1115215,10,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,3,10,9,10,0.2691186947534742,False,97,83,1115215,False,False,True,False,True,False,False,False,37.73477284756385,10,-122.13128993779624,,1,2,4,12,40,True,House,84,97,338,False,10
15315048,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,4,,,,0.21607469411952168,False,,470,15315048,False,False,True,False,False,False,False,False,37.73481592879008,,-122.18609683465557,1.5,1,1,2,8,39,True,House,0,,11,False,
2715057,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,,,,0.13537487309686555,False,,0,2715057,False,True,False,False,False,False,False,False,37.81018106698294,,-122.25884918258534,1,1,1,1,1,30,True,Apartment,0,,10,False,
3789844,10,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,10,9,10,0.11468459080116178,False,92,24,3789844,False,False,True,False,False,False,False,False,37.822776741234556,8,-122.28201535033712,1,1,1,1,11,40,True,House,29,92,87,False,9
8125835,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3,10,10,10,0.14879052151640199,False,92,0,8125835,False,False,True,False,False,False,False,False,37.853268620578625,9,-122.25626902616743,2,1,1,2,5,40,True,House,5,92,13,False,10
14836117,10,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,3,10,10,10,0.22345289967022006,False,92,31,14836117,False,False,True,False,False,False,False,False,37.745350947533986,7,-122.17571458907673,1.5,1,1,2,3,50,True,House,26,92,95,False,9
11069321,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,5,10,9,10,0.14990944496041658,False,91,199,11069321,False,False,True,False,False,False,False,False,37.83951503746549,10,-122.25009908673273,1,1,1,1,4,45,True,House,16,91,52,False,9
6246364,,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,3,,,,0.11637196717796348,False,,0,6246364,False,False,True,False,False,False,False,False,37.82320269757659,,-122.28038239901424,1,1,1,1,1,35,True,House,0,,13,False,
9331216,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,3,7,6,9,0.11702891730792166,False,60,0,9331216,False,True,False,False,False,False,False,False,37.80393530593923,7,-122.27670565833517,2,1,1,2,2,35,True,Apartment,8,60,36,False,6
